country,region,health_exp_pct_gdp,continent,iso3,year,education_exp,public_health_exp,wages_exp,pensions_exp,sickness_disability_exp,gdp_per_capita,unemployment_exp,family_children_exp,gdp,gdpv,cpi,total_population,alcohol_consume,fruit_supply,obese_pop_measured,overweight_pop_measured,sugar_supply,tobacco_consumption,total_calories_supply,total_fat_supply,total_protein_supply,vape_pop_15_over,veggie_supply,life_expectancy
Poland,Europe,5.807,Europe,POL,2005.0,51814000000.0,38099000000.0,92835400000.0,111378000000.0,26031000000.0,13896.8,8782000000.0,11749000000.0,990307000000.0,1229890000000.0,0.803542094,38161313.0,9.1,51.2,,,43.6,1564.2,3370.0,113.3,98.7,,114.9,75.0
Poland,Europe,5.803,Europe,POL,2006.0,53448000000.0,42738000000.0,99048000000.0,117628000000.0,27672000000.0,15151.4,8452000000.0,13673000000.0,1068360000000.0,1306210000000.0,0.813865147,38132277.0,9.9,51.7,,,43.3,1532.4,3353.0,112.4,98.7,,112.9,75.3
Poland,Europe,5.873,Europe,POL,2007.0,57072000000.0,46417000000.0,108982000000.0,119353000000.0,28258000000.0,16805.0,9719000000.0,14980000000.0,1186390000000.0,1398540000000.0,0.833876001,38115967.0,10.3,45.3,,,43.6,1500.6,3364.0,111.9,99.6,,127.2,75.4
Poland,Europe,6.376,Europe,POL,2008.0,61034000000.0,53768000000.0,123577000000.0,134635000000.0,27707000000.0,18303.4,7219000000.0,15547000000.0,1284570000000.0,1456240000000.0,0.868606702,38115909.0,10.8,55.1,,,42.1,1468.8,3346.0,112.2,98.0,,113.1,75.6
Poland,Europe,6.588,Europe,POL,2009.0,65036000000.0,59486000000.0,128580000000.0,145275000000.0,30503000000.0,19240.1,11641000000.0,16903000000.0,1369030000000.0,1494270000000.0,0.901573735,38153389.0,10.2,54.7,,,43.5,1437.0,3418.0,116.5,100.7,,126.1,75.9
Poland,Europe,6.468,Europe,POL,2010.0,69913000000.0,63800000000.0,138671000000.0,153826000000.0,37518000000.0,20889.8,6788000000.0,16371000000.0,1431950000000.0,1540200000000.0,0.924840592,38516689.0,10.0,47.5,,,44.9,1395.4,3438.0,121.0,103.4,,110.1,76.4
Poland,Europe,6.287,Europe,POL,2011.0,73883000000.0,65660000000.0,138066000000.0,161912000000.0,35850000000.0,22658.4,5813000000.0,16031000000.0,1550590000000.0,1618490000000.0,0.964048297,38525670.0,10.3,56.3,,,45.6,1353.8,3471.0,124.1,102.9,,126.8,76.8
Poland,Europe,6.265,Europe,POL,2012.0,76713000000.0,67384000000.0,142543000000.0,169684000000.0,37666000000.0,23589.1,6399000000.0,16470000000.0,1611410000000.0,1645300000000.0,0.998371998,38533789.0,10.2,52.7,,,45.8,1312.2,3452.0,123.1,101.8,,116.1,76.9
Poland,Europe,6.48,Europe,POL,2013.0,77826000000.0,69837000000.0,144945000000.0,178475000000.0,38532000000.0,24319.9,7256000000.0,18196000000.0,1629670000000.0,1659260000000.0,1.008275675,38502396.0,10.8,54.9,,,45.5,1270.6,3404.0,118.9,101.1,,106.3,77.1
Poland,Europe,6.319,Europe,POL,2014.0,80037000000.0,72251200000.0,152111000000.0,183200000000.0,39626000000.0,25316.3,6799000000.0,21099000000.0,1699790000000.0,1721620000000.0,1.008818342,38483957.0,10.5,50.1,,,44.8,1229.0,3414.0,119.2,100.4,,120.7,77.8
Poland,Europe,6.404,Europe,POL,2015.0,82740100000.0,75827490000.0,157304000000.0,189105000000.0,42579300000.0,26822.7,6564800000.0,22567500000.0,1794930000000.0,1795470000000.0,1.0,38454576.0,10.5,59.0,,,40.9,1224.2,3373.0,122.4,100.9,,105.3,77.5
Poland,Europe,6.571,Europe,POL,2016.0,82795980000.0,79271980000.0,161719000000.0,195293000000.0,43818400000.0,28165.8,5918400000.0,43094530000.0,1853930000000.0,1851290000000.0,0.993352327,38426809.0,10.5,56.6,,,45.5,1219.4,3451.0,123.9,103.9,,121.6,78.0
Poland,Europe,6.583,Europe,POL,2017.0,86196270000.0,85466050000.0,171472000000.0,204231000000.0,44157050000.0,29958.1,5234050000.0,49614390000.0,1982250000000.0,1947730000000.0,1.013973681,38422346.0,10.6,53.2,,,46.0,1214.6,3502.0,124.1,105.3,,126.5,77.8
Poland,Europe,6.313,Europe,POL,2018.0,91862720000.0,92461080000.0,182079000000.0,221002000000.0,44385050000.0,32027.6,2708940000.0,50841410000.0,2124710000000.0,2062010000000.0,1.032356532,38413139.0,10.7,71.8,,,46.3,1209.8,3542.0,128.0,105.9,,119.3,77.7
Poland,Europe,6.46,Europe,POL,2019.0,100179000000.0,101905000000.0,198817000000.0,246606000000.0,43390220000.0,34976.0,3795550000.0,62310740000.0,2285810000000.0,2152390000000.0,1.055352055,38386476.0,11.0,57.0,,,44.2,1205.0,3537.0,129.9,108.1,,113.8,78.0
Poland,Europe,6.497,Europe,POL,2020.0,104230000000.0,112282000000.0,209355000000.0,264068000000.0,51001890000.0,35315.7,4386580000.0,74692360000.0,2335820000000.0,2108490000000.0,1.090964591,38354173.0,10.9,64.8,,,47.1,1205.0,3593.0,133.2,110.1,,107.5,76.5
Poland,Europe,6.439,Europe,POL,2021.0,113048000000.0,136521000000.0,223174000000.0,294242000000.0,51674950000.0,38241.7,4310000000.0,75695730000.0,2631890000000.0,2251870000000.0,1.146113146,38162224.0,11.0,64.8,,,47.1,1205.0,3593.0,133.2,110.1,,107.5,75.5
Portugal,Europe,,Europe,PRT,1960.0,,,,,,,,,467211464.6,32890019151.0,,8857716.0,15.0,78.9,28.7,38.9,18.9,2065.0,2476.0,55.7,69.9,1.0,94.9,64.0
Portugal,Europe,,Europe,PRT,1961.0,,,,,,,,,502773205.8,34688906703.0,,8929316.0,15.0,78.9,28.7,38.9,18.9,2067.2,2476.0,55.7,69.9,1.0,94.9,62.7
Portugal,Europe,,Europe,PRT,1962.0,,,,,,,,,534979580.8,36996955640.0,,8993985.0,15.2,73.7,28.7,38.9,18.7,2069.4,2574.0,56.0,73.2,1.0,95.0,64.2
Portugal,Europe,,Europe,PRT,1963.0,,,,,,,,,580317859.5,39187673160.0,,9030355.0,18.5,78.7,28.7,38.9,18.0,2071.6,2680.0,57.2,75.1,1.0,103.1,64.8
Portugal,Europe,,Europe,PRT,1964.0,,,,,,,,,629452413.8,41761374084.0,,9035365.0,19.4,83.7,28.7,38.9,18.2,2073.8,2550.0,59.2,73.8,1.0,111.8,64.9
Portugal,Europe,,Europe,PRT,1965.0,,,,,,,,,702924938.0,44883634547.0,,8998595.0,19.5,86.1,28.7,38.9,18.6,2076.0,2835.0,78.5,77.4,1.0,120.1,65.8
Portugal,Europe,,Europe,PRT,1966.0,,,,,,,,,770096798.5,46713955526.0,,8930990.0,16.9,64.3,28.7,38.9,21.4,2157.0,2776.0,74.2,75.3,1.0,127.0,65.3
Portugal,Europe,,Europe,PRT,1967.0,,,,,,,,,860799627.7,50238236085.0,,8874520.0,17.0,70.2,28.7,38.9,21.8,2238.0,2947.0,79.1,82.4,1.0,131.4,66.1
Portugal,Europe,,Europe,PRT,1968.0,,,,,,,,,952879442.0,54697156086.0,,8836650.0,18.3,57.5,28.7,38.9,24.3,2319.0,2979.0,77.5,80.6,1.0,133.1,66.4
Portugal,Europe,,Europe,PRT,1969.0,,,,,,,,,1045064344.0,55857158127.0,,8757705.0,14.0,60.7,28.7,38.9,26.9,2400.0,3061.0,80.8,83.0,1.0,147.2,66.0
Portugal,Europe,2.261,Europe,PRT,1970.0,,,,,,2108.4,,,1162720901.0,60947880750.0,,8680431.0,19.9,71.4,28.7,38.9,27.2,2481.0,3005.0,78.2,84.7,1.0,130.2,66.7
Portugal,Europe,2.422,Europe,PRT,1971.0,,,,,,2371.6,,,1302027372.0,64989732319.0,,8643755.0,16.0,74.4,28.7,38.9,27.4,2435.8,3025.0,79.2,83.5,1.0,122.1,66.4
Portugal,Europe,2.988,Europe,PRT,1972.0,,,,,,2676.3,,,1516156898.0,70199111832.0,,8630430.5,16.2,74.8,28.7,38.9,27.4,2390.6,2997.0,82.6,84.9,1.0,129.3,68.4
Portugal,Europe,3.232,Europe,PRT,1973.0,,,,,,3139.3,,,1845576347.0,78061883441.0,,8633100.5,19.1,69.4,28.7,38.9,28.0,2345.4,2984.0,81.9,83.2,1.0,127.4,67.6
Portugal,Europe,3.456,Europe,PRT,1974.0,,,,,,3412.4,,,2218819604.0,78954021782.0,,8754362.5,18.3,71.6,28.7,38.9,27.7,2300.2,3050.0,86.5,84.7,1.0,135.6,68.2
Portugal,Europe,4.731,Europe,PRT,1975.0,,,,,,3433.1,,,2466820134.0,75521392226.0,,9093471.0,19.6,71.1,28.7,38.9,28.3,2255.0,3027.0,86.3,83.2,1.0,166.9,68.4
Portugal,Europe,4.579,Europe,PRT,1976.0,,,,,,3763.4,,,3066191356.0,80732542732.0,,9355812.0,16.9,65.3,28.7,38.9,25.5,2271.0,3005.0,88.1,81.6,1.0,107.0,69.0
Portugal,Europe,4.086,Europe,PRT,1977.0,,,,,,4176.8,,,4092805370.0,85255661982.0,,9455672.5,13.7,47.8,28.7,38.9,26.2,2287.0,2979.0,92.0,83.1,1.0,131.8,70.1
Portugal,Europe,4.214,Europe,PRT,1978.0,,,,,,4546.5,,,5148484753.0,87656432535.0,,9558247.5,14.0,45.4,28.7,38.9,26.3,2303.0,2826.0,89.0,77.3,1.0,134.3,70.5
Portugal,Europe,4.095,Europe,PRT,1979.0,,,,,,5146.4,,,6495967847.0,92599323849.0,,9661264.5,14.2,47.7,28.7,38.9,26.8,2319.0,2765.0,88.3,74.3,1.0,122.6,71.3
Portugal,Europe,4.789,Europe,PRT,1980.0,,,,,111100000.0,5805.5,,42526699.0,8214261391.0,96849021785.0,,9766275.0,14.9,50.6,28.7,38.9,27.3,2079.0,2786.0,85.8,76.4,1.0,108.9,71.5
Portugal,Europe,5.024,Europe,PRT,1981.0,,,,,145200000.0,6402.1,,57887758.0,9817023684.0,98416139189.0,,9851325.0,15.4,45.3,28.7,38.9,27.3,2090.0,2778.0,86.7,75.8,1.0,104.5,71.8
Portugal,Europe,5.085,Europe,PRT,1982.0,,,,,186600000.0,6900.3,,68697662.0,12101201923.0,100518000000.0,,9911770.5,17.0,53.4,28.7,38.9,27.3,2090.0,2823.0,90.3,77.7,1.0,124.4,72.5
Portugal,Europe,4.824,Europe,PRT,1983.0,,,,,232500000.0,7125.3,,85556826.0,15052631007.0,100344000000.0,,9957865.0,15.9,52.9,28.7,38.9,25.9,2090.0,2838.0,90.0,80.5,1.0,121.3,72.4
Portugal,Europe,4.95,Europe,PRT,1984.0,,,,,285700000.0,7215.6,,98977250.0,18414161365.0,98457243060.0,,9996232.0,16.4,47.7,28.7,38.9,25.0,2090.0,2869.0,89.8,81.4,1.0,144.0,72.7
Portugal,Europe,5.368,Europe,PRT,1985.0,,,,,333800000.0,7632.0,,112300000.0,23045724542.0,101221000000.0,,10023613.0,13.9,51.3,28.7,38.9,25.8,2090.0,3005.0,93.9,87.3,1.0,151.3,73.0
Portugal,Europe,5.932,Europe,PRT,1986.0,,,,,415000000.0,8100.6,,155000000.0,28908317458.0,105413000000.0,,10032733.5,13.5,67.6,28.7,38.9,27.6,2090.0,3155.0,95.8,91.9,1.0,147.9,73.4
Portugal,Europe,5.769,Europe,PRT,1987.0,,,,,509300000.0,8833.0,,179700000.0,33858141528.0,112140000000.0,,10030030.5,12.4,88.5,28.7,38.9,27.6,2090.0,3320.0,105.0,96.7,1.0,129.2,73.8
Portugal,Europe,6.009,Europe,PRT,1988.0,,,,,620200000.0,9839.6,,202100000.0,40457326310.0,120538000000.0,,10019610.0,12.9,76.7,28.7,38.9,28.2,2090.0,3329.0,112.6,97.4,1.0,135.7,73.8
Portugal,Europe,5.538,Europe,PRT,1989.0,,,,,717300000.0,10900.0,,223800000.0,47590600225.0,128301000000.0,,10005000.0,14.6,90.9,28.7,38.9,30.1,2090.0,3357.0,114.0,99.3,1.0,153.8,74.4
Portugal,Europe,5.516,Europe,PRT,1990.0,2326000000.0,2572000000.0,,,920200000.0,11780.2,,312300000.0,55973425700.0,133370000000.0,,9983218.0,14.4,100.5,28.7,38.9,27.6,2090.0,3403.0,123.2,101.9,1.0,180.8,74.1
Portugal,Europe,6.039,Europe,PRT,1991.0,2925000000.0,3211000000.0,,,1110000000.0,12740.1,,386900000.0,64310655405.0,139196000000.0,,9960235.0,14.0,94.7,28.7,38.9,30.7,2090.0,3429.0,121.1,103.2,1.0,164.2,74.1
Portugal,Europe,6.187,Europe,PRT,1992.0,3498000000.0,4086000000.0,,,1298000000.0,13182.7,,430600000.0,72452519404.0,140712000000.0,,9952493.5,13.6,102.5,28.7,38.9,30.3,2090.0,3405.0,120.1,104.2,1.0,121.9,74.7
Portugal,Europe,6.453,Europe,PRT,1993.0,3779000000.0,4739000000.0,,,1419000000.0,13203.1,,462500000.0,76207322012.0,137837000000.0,,9964674.5,13.4,104.6,28.7,38.9,31.4,2090.0,3460.0,122.8,106.6,1.0,154.1,74.6
Portugal,Europe,6.427,Europe,PRT,1994.0,4056000000.0,4656000000.0,,,1540000000.0,13578.6,,472500000.0,82542194708.0,139167000000.0,,9991525.0,13.3,100.9,28.7,38.9,31.6,2090.0,3489.0,124.4,108.3,1.0,165.0,75.5
Portugal,Europe,7.2,Europe,PRT,1995.0,4330630000.0,4598720000.0,7460890000.0,6228850000.0,1787870000.0,14407.2,643130000.0,628940000.0,89028557000.0,145127000000.0,,10026176.0,12.8,118.7,28.7,38.9,29.0,2090.0,3456.0,123.3,107.6,1.0,168.9,75.4
Portugal,Europe,7.452,Europe,PRT,1996.0,4714490000.0,5082500000.0,7954470000.0,6670250000.0,1962620000.0,14921.7,698000000.0,680480000.0,94351591000.0,150213000000.0,,10063944.5,12.1,106.1,28.7,38.9,31.6,2090.0,3507.0,127.6,109.2,1.0,177.0,75.3
Portugal,Europe,7.414,Europe,PRT,1997.0,5254250000.0,5563240000.0,8457590000.0,7082060000.0,2029640000.0,15788.7,677180000.0,741860000.0,102331000000.0,156824000000.0,,10108977.0,11.8,107.9,28.7,38.9,31.3,2090.0,3388.0,124.0,106.4,1.0,161.3,75.8
Portugal,Europe,7.383,Europe,PRT,1998.0,5804970000.0,6431930000.0,9357930000.0,7365160000.0,2135690000.0,16687.4,671860000.0,1107310000.0,111353000000.0,164364000000.0,,10160196.0,11.7,111.4,28.7,38.9,31.6,2090.0,3508.0,125.7,112.9,1.0,207.3,76.0
Portugal,Europe,7.622,Europe,PRT,1999.0,6590690000.0,6894750000.0,10324120000.0,7909430000.0,2150530000.0,17718.1,742100000.0,1180530000.0,119603000000.0,170785000000.0,,10217828.0,13.2,124.1,28.7,38.9,32.7,2090.0,3561.0,133.2,114.3,1.0,198.7,76.2
Portugal,Europe,8.601,Europe,PRT,2000.0,7119390000.0,7734160000.0,11670640000.0,8882370000.0,2343820000.0,18880.2,815030000.0,1281540000.0,128414000000.0,177302000000.0,,10289898.0,12.8,117.2,28.7,38.9,32.7,2090.0,3544.0,133.8,112.8,1.0,180.6,76.8
Portugal,Europe,8.628,Europe,PRT,2001.0,7608580000.0,8475450000.0,12173110000.0,9795210000.0,2421070000.0,19528.6,883570000.0,1443840000.0,135775000000.0,180748000000.0,,10362721.5,12.6,114.5,28.7,38.9,32.5,2090.0,3538.0,133.1,114.5,1.0,194.1,77.2
Portugal,Europe,8.786,Europe,PRT,2002.0,8284230000.0,9036910000.0,12759890000.0,10836670000.0,2579550000.0,20356.6,978230000.0,1546870000.0,142554000000.0,182142000000.0,,10419630.5,12.5,115.6,28.7,38.9,32.2,2090.0,3534.0,134.9,112.3,1.0,160.8,77.4
Portugal,Europe,9.124,Europe,PRT,2003.0,8647740000.0,9814380000.0,13286920000.0,12645270000.0,2016580000.0,20852.2,1476030000.0,1678250000.0,146068000000.0,180447000000.0,,10458821.0,12.2,107.5,28.7,38.9,32.8,2090.0,3523.0,134.2,110.5,1.0,156.4,77.5
Portugal,Europe,9.533,Europe,PRT,2004.0,9092280000.0,10589330000.0,13789700000.0,13543180000.0,2170220000.0,21477.9,1619580000.0,1871080000.0,152248000000.0,183675000000.0,,10483861.0,12.3,127.2,28.7,38.9,30.8,2090.0,3535.0,132.4,113.1,1.0,216.6,78.4
Portugal,Europe,9.653,Europe,PRT,2005.0,9489550000.0,11218550000.0,14984640000.0,14851470000.0,2045920000.0,22725.3,1831880000.0,2033280000.0,158553000000.0,185111000000.0,,10503330.0,12.0,113.6,28.7,38.9,30.7,2090.0,3531.0,136.0,113.1,1.0,187.1,78.2
Portugal,Europe,9.354,Europe,PRT,2006.0,9552310000.0,11126110000.0,15353790000.0,16586130000.0,2065330000.0,24681.1,1858310000.0,1434960000.0,166260000000.0,188119000000.0,,10522288.0,11.8,118.6,28.7,38.9,29.8,2090.0,3521.0,136.5,113.5,1.0,151.7,79.0
Portugal,Europe,9.252,Europe,PRT,2007.0,9308340000.0,11768420000.0,16332350000.0,17642650000.0,2072380000.0,25736.4,1711860000.0,1538570000.0,175483000000.0,192834000000.0,,10542963.5,11.5,115.6,28.7,38.9,28.8,2090.0,3530.0,139.5,117.3,1.0,177.1,79.3
Portugal,Europe,9.583,Europe,PRT,2008.0,9753160000.0,12376590000.0,16782990000.0,18611820000.0,2092030000.0,26665.8,1569720000.0,1672240000.0,179103000000.0,193450000000.0,,10558176.5,11.5,115.0,28.7,38.9,30.2,2090.0,3538.0,143.8,114.2,1.0,164.4,79.5
Portugal,Europe,10.131,Europe,PRT,2009.0,10072220000.0,13440940000.0,17677920000.0,20337100000.0,2465730000.0,26459.2,2050100000.0,1730000000.0,175416000000.0,187410000000.0,,10568246.5,11.5,117.8,28.7,38.9,29.0,2090.0,3507.0,142.3,114.2,1.0,191.6,79.7
Portugal,Europe,10.033,Europe,PRT,2010.0,9896370000.0,12624940000.0,17762170000.0,21463050000.0,2501800000.0,27260.6,2221140000.0,1689400000.0,179611000000.0,190667000000.0,,10573100.0,11.3,105.0,28.7,38.9,47.6,2090.0,3482.0,138.3,116.3,1.0,201.0,80.1
Portugal,Europe,9.731,Europe,PRT,2011.0,9136450000.0,11516360000.0,17002030000.0,22557860000.0,2519380000.0,26769.5,2103790000.0,1323240000.0,176096000000.0,187432000000.0,,10574535.5,10.9,115.5,28.7,38.9,44.2,2090.0,3463.0,139.9,113.1,1.0,125.7,80.7
Portugal,Europe,9.654,Europe,PRT,2012.0,7871740000.0,10727230000.0,15253490000.0,21838370000.0,2444830000.0,26438.0,2593430000.0,1266970000.0,168296000000.0,179828000000.0,,10531419.5,9.8,101.1,28.7,38.9,43.4,2090.0,3435.0,135.5,111.3,1.0,134.4,80.6
Portugal,Europe,9.405,Europe,PRT,2013.0,8446240000.0,10597000000.0,16088390000.0,23895790000.0,2380580000.0,27936.0,2737780000.0,1231960000.0,170492000000.0,178169000000.0,,10473990.5,9.5,113.7,28.7,38.9,39.5,2090.0,3418.0,134.6,111.1,1.0,117.4,80.9
Portugal,Europe,9.343,Europe,PRT,2014.0,8118320000.0,10319940000.0,15908600000.0,24207170000.0,2151690000.0,28742.4,2239320000.0,1217560000.0,173054000000.0,179580000000.0,,10419606.5,10.2,107.5,28.7,38.9,36.8,2090.0,3377.0,133.2,111.1,1.0,143.1,81.3
Portugal,Europe,9.316,Europe,PRT,2015.0,7989410000.0,10534140000.0,15908230000.0,24918730000.0,2412800000.0,29660.9,1763570000.0,1247330000.0,179713000000.0,182798000000.0,,10381837.5,10.3,101.5,28.7,38.9,38.0,2090.0,3437.0,138.1,112.3,1.12,168.4,81.3
Portugal,Europe,9.394,Europe,PRT,2016.0,8088370000.0,10917680000.0,16363710000.0,25429160000.0,2455460000.0,31607.8,1511200000.0,1336750000.0,186490000000.0,186490000000.0,,10356516.0,10.4,117.6,28.7,38.9,40.3,2090.0,3381.0,134.0,113.1,1.24,157.7,81.3
Portugal,Europe,9.306,Europe,PRT,2017.0,8226920000.0,11781880000.0,16659110000.0,25392080000.0,2515580000.0,33044.7,1316100000.0,1444230000.0,195947000000.0,193029000000.0,,10340124.0,10.4,129.5,28.7,38.9,36.0,2090.0,3410.0,134.0,114.8,1.36,156.5,81.6
Portugal,Europe,9.413,Europe,PRT,2018.0,8445250000.0,12615930000.0,16803210000.0,26112360000.0,2689010000.0,34928.5,1235830000.0,1584630000.0,205184000000.0,198529000000.0,,10334633.0,10.4,134.5,28.7,38.9,38.1,2090.0,3459.0,138.0,118.8,1.48,108.3,81.5
Portugal,Europe,9.514,Europe,PRT,2019.0,8845190000.0,13274440000.0,17253850000.0,26950850000.0,2979260000.0,37299.3,1190040000.0,1834320000.0,214375000000.0,203855000000.0,,10354445.5,10.4,141.7,28.7,38.9,35.1,2090.0,3491.0,146.3,118.6,1.6,128.9,81.9
Portugal,Europe,10.548,Europe,PRT,2020.0,8924630000.0,13920470000.0,17158020000.0,27555610000.0,2735030000.0,34955.7,1651810000.0,2546560000.0,200519000000.0,186934000000.0,,10384846.0,10.4,131.8,28.7,38.9,34.0,2090.0,3524.0,147.6,117.7,1.6,131.0,81.1
Portugal,Europe,11.137,Europe,PRT,2021.0,9333300000.0,15274900000.0,18051710000.0,28383300000.0,2934740000.0,36508.3,1706140000.0,2599940000.0,214741000000.0,197220000000.0,,10407707.0,10.4,131.8,28.7,38.9,34.0,2090.0,3524.0,147.6,117.7,1.6,131.0,81.5
Slovakia,Europe,,Europe,SVK,1960.0,,,,,,,,,,,,3994270.0,6.9,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.3
Slovakia,Europe,,Europe,SVK,1961.0,,,,,,,,,,,,4191977.0,7.1,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.9
Slovakia,Europe,,Europe,SVK,1962.0,,,,,,,,,,,,4238056.0,7.4,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.4
Slovakia,Europe,,Europe,SVK,1963.0,,,,,,,,,,,,4282865.0,8.1,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.8
Slovakia,Europe,,Europe,SVK,1964.0,,,,,,,,,,,,4327949.0,9.3,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,71.2
Slovakia,Europe,,Europe,SVK,1965.0,,,,,,,,,,,,4373595.0,10.5,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.4
Slovakia,Europe,,Europe,SVK,1966.0,,,,,,,,,,,,4413853.0,11.1,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.5
Slovakia,Europe,,Europe,SVK,1967.0,,,,,,,,,,,,4450880.0,11.6,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,71.1
Slovakia,Europe,,Europe,SVK,1968.0,,,,,,,,,,,,4483656.0,11.8,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.6
Slovakia,Europe,,Europe,SVK,1969.0,,,,,,,,,,,,4518773.0,12.2,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.0
Slovakia,Europe,,Europe,SVK,1970.0,,,,,,,,,,,,4528459.0,12.8,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,69.8
Slovakia,Europe,,Europe,SVK,1971.0,,,,,,,,,,,,4559341.0,13.6,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,69.9
Slovakia,Europe,,Europe,SVK,1972.0,,,,,,,,,,,,4596330.0,13.8,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.3
Slovakia,Europe,,Europe,SVK,1973.0,,,,,,,,,,,,4640673.0,13.7,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.0
Slovakia,Europe,,Europe,SVK,1974.0,,,,,,,,,,,,4691014.0,13.8,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.2
Slovakia,Europe,,Europe,SVK,1975.0,,,,,,,,,,,,4739301.0,14.3,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.3
Slovakia,Europe,,Europe,SVK,1976.0,,,,,,,,,,,,4789452.0,14.1,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.5
Slovakia,Europe,,Europe,SVK,1977.0,,,,,,,,,,,,4840819.0,14.9,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.4
Slovakia,Europe,,Europe,SVK,1978.0,,,,,,,,,,,,4891673.0,14.9,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.5
Slovakia,Europe,,Europe,SVK,1979.0,,,,,,,,,,,,4940223.0,14.1,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.8
Slovakia,Europe,,Europe,SVK,1980.0,,,,,,,,,,,,4984331.0,14.5,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.4
Slovakia,Europe,,Europe,SVK,1981.0,,,,,,,,,,,,5017032.0,14.5,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.7
Slovakia,Europe,,Europe,SVK,1982.0,,,,,,,,,,,,5054770.0,14.7,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.9
Slovakia,Europe,,Europe,SVK,1983.0,,,,,,,,,,,,5091537.0,14.2,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.6
Slovakia,Europe,,Europe,SVK,1984.0,,,,,,,,,,,,5127719.0,13.9,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.8
Slovakia,Europe,,Europe,SVK,1985.0,,,,,,,,,,,,5161789.0,13.9,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,70.9
Slovakia,Europe,,Europe,SVK,1986.0,,,,,,,,,,,,5192789.0,13.2,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,71.1
Slovakia,Europe,,Europe,SVK,1987.0,,,,,,,,,,,,5223609.0,13.3,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,71.3
Slovakia,Europe,,Europe,SVK,1988.0,,,,,,,,,,,,5251120.0,12.9,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,71.4
Slovakia,Europe,,Europe,SVK,1989.0,,,,,,,,,,,,5276186.0,13.0,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,71.2
Slovakia,Europe,,Europe,SVK,1990.0,,,,,,,,,10039836937.0,,,5297774.0,13.4,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,71.1
Slovakia,Europe,,Europe,SVK,1991.0,,,,,,,,,11544783805.0,,,5283404.0,13.7,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,71.1
Slovakia,Europe,,Europe,SVK,1992.0,,,,,,7189.3,,,11998428077.0,31819705192.0,,5306539.0,12.7,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,71.5
Slovakia,Europe,,Europe,SVK,1993.0,,,,,,7471.1,,,14105353693.0,32424701931.0,,5324632.0,12.1,43.4,16.5,33.6,34.4,,2790.0,100.1,79.0,1.2,74.5,72.0
Slovakia,Europe,,Europe,SVK,1994.0,,,,,,8072.3,,,16995338585.0,34436826629.0,,5347413.0,10.6,46.8,16.5,33.6,35.6,,2979.0,103.3,82.7,1.2,68.7,72.5
Slovakia,Europe,,Europe,SVK,1995.0,573640000.0,625990000.0,2151630000.0,1437000000.0,525900000.0,8698.0,34192512.0,171700000.0,19767712000.0,36449141000.0,,5363676.0,10.3,52.4,16.5,33.6,42.6,,2835.0,102.6,74.2,1.2,66.1,72.4
