iso3,year,expitem1,expitem10,expitem11,expitem2,expitem3,expitem4,expitem5,expitem6,expitem7,expitem8,expitem9,revitem1,revitem10,revitem2,revitem3,revitem4,revitem5,revitem6,revitem7,revitem8,revitem9,gdp,gdpv,cpi,exch,gap,nlgq,nlgqa,ypg,ypga,yrg,yrga,ggflm
SVK,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1990,,,,,,,,,,,,,,,,,,,,,,10039836937,,,,,,,,,,,
SVK,1991,,,,,,,,,,,,,,,,,,,,,,11544783805,,,,,,,,,,,
SVK,1992,,,,,,,,,,,,,,,,,,,,,,11998428077,31819705192,,1.041377165,,,,,,,,
SVK,1993,,,,,,,,,,,,,,,,,,,,,,14105353693,32424701931,,0.982344007,,,,,,,,
SVK,1994,,,,,,,,,,,,,,,,478210000,,,,,,16995338585,34436826629,,0.940746775,,,,,,,,
SVK,1995,573640000,1926000000,468620000,625990000,2151630000,1437000000,525900000,34192512,171700000,912870000,647890000,826406273.7,344750000,2916020000,1165162896,471370000,2325620520,80941847.85,29978462.17,310930000,403430000,19767712000,36449141000,,1.013272652,-3.413312604,-3.473189006,-3.87042864,9341900000,9881435741,8872780000,9306752573,4268400000
SVK,1996,633390000,2373000000,555330000,1233160000,2533550000,1585000000,624700000,39061217,184100000,830840000,1041420000,1022088875,390740000,3441020000,926174376.4,483970000,2495374110,107903810.8,35967936.95,562070000,108980890.6,22032854000,38862037000,,0.982989843,-0.096502296,-9.815659832,-9.759920682,10799380000,10798889798,9535690000,9545403545,6749900000
SVK,1997,686190000,1423000000,588070000,1299340000,2539930000,1752000000,712100000,52804504,195000000,1016860000,1522220000,1233255385,285880000,3600440000,876869747.1,515360000,2590430092,120808690.8,38256085.41,726280000,392540000,24456111000,41164938000,,0.896506426,2.188005835,-6.266204794,-7.333961279,11518860000,11533066639,10371490000,10162968760,8067800000
SVK,1998,733460000,1543000000,680340000,1393670000,2733510000,1935000000,780700000,70116881,233300000,731100000,1281550000,1399222851,312780000,3912200000,853012924.4,531910000,2817775186,125738933.4,44260104.57,551630000,274580000,26688279000,42842861000,,0.855223506,3.012021498,-5.297006974,-6.692877874,11966580000,11986709731,10814680000,10514503839,9052000000
SVK,1999,729430000,2702000000,969100000,1440380000,2646810000,2087000000,854200000,94244701,318100000,749550000,1057680000,1539129657,570960000,3955190000,873343277.5,588350000,2861907426,134360504.2,49131826.17,749620000,338037309.7,28583546000,42797484000,,0.729554763,0.203287272,-7.173112811,-7.253869502,12776910000,12778072711,11616180000,11598466018,13448700000
SVK,2000,749920000,4337000000,1279640000,1618840000,2925050000,2257000000,937900000,83597352,299400000,772790000,1154140000,1378933424,686720000,4428400000,818899104,736470000,3155567070,144037603.8,51370054.5,776050000,532782744,31661067000,43296728000,,0.653901995,-1.092522624,-12.6309704,-12.07213036,14169730000,14161239460,12660430000,12786654902,15973600000
SVK,2001,880610000,2096680000,1370430000,1726950000,3416520000,2971430000,670050000,44360000,332350000,711840000,1348640000,1514595963,583700000,4862640000,882259676.5,715940000,3111200098,147545133.6,51189127.99,735930000,483500000,34365528001,44705510000,,0.623267801,-1.240425032,-7.220491418,-6.668204088,15002070000,14991869130,13052820000,13203633438,17565100000
SVK,2002,1000470000,2679180000,1328060000,1915650000,3608480000,3160010000,752100000,48280000,394230000,554170000,1524520000,1518135775,305240000,5411490000,927916651.6,879750000,3344976353,154318752,64132468.36,848470000,442030000,37329500000,46721480000,,0.667012788,-1.210156782,-8.220549431,-7.6744577,15956280000,15945599071,13854400000,14012478680,16909300000
SVK,2003,1601450000,2277960000,1040890000,2142340000,3463090000,2593280000,1152470000,66970000,427950000,672870000,1309880000,1610099794,529560000,5715100000,1119459931,1072520000,3828872096,163212852.2,73095326.46,966560000,376440000,41479498001,49290733000,,0.820976086,-0.810143704,-3.120167944,-2.793574522,17105650000,17097778231,15446290000,15564423242,17936500000
SVK,2004,1583330000,1949030000,1005190000,2190260000,3576960000,2968790000,1476640000,76670000,482530000,843190000,1357040000,1577308374,790740000,6041670000,1168524282,1216570000,4375795785,179466186.7,67798337.2,767450000,255707034.4,46175205000,51892732001,,0.935680622,-1.260780229,-2.314229033,-1.834322783,17835930000,17823126948,16366340000,16564319449,19262000000
SVK,2005,1781770000,2847860000,869940000,3032460000,3907720000,3549400000,1200090000,91660000,570900000,458800000,1745350000,1612786057,963560000,6361140000,1335712591,1268390000,4992080016,227418723.6,18868802.4,1489510000,335343810.3,50485664000,55329827000,,0.971976862,-1.141250467,-2.874360531,-2.435643511,19435590000,19422795847,18521510000,18716009647,17534600000
SVK,2006,1966970000,2497180000,819800000,3487130000,4621230000,3668340000,1420990000,99350000,619740000,522470000,2156720000,1759371670,874960000,6607550000,1573397819,1352700000,4938923297,236157271.1,4919943.148,1652770000,862310000,56361425000,60029087000,,1.017662544,0.363585656,-3.578440396,-3.713194932,21260780000,21265085876,19687600000,19623537889,17712700000
SVK,2007,2036880000,2874430000,890490000,3725950000,4740190000,4196610000,1161390000,59630000,747460000,528450000,2017770000,1972190433,964290000,7346200000,1801378519,1433680000,5558810021,238547673,981677.6668,1945280000,422791677.7,63163352001,66531455001,,1.223242251,4.296510376,-2.050397832,-3.549776548,22575910000,22630398715,21382410000,20582206888,19167200000
SVK,2008,2200930000,3089740000,921190000,4258420000,5115540000,4493030000,1198360000,66120000,774150000,919870000,2337270000,2254333889,855110000,8081170000,2044673980,1516150000,5661272892,244929801.1,979719.2044,1776530000,1208639719,68590534000,70240508000,,1.41461202,4.182485814,-2.523424005,-4.011506152,24569860000,24628068468,23481430000,22629416597,19616100000
SVK,2009,2390190000,4064300000,933640000,4506800000,5765800000,4974060000,1393500000,172440000,869400000,877730000,2515420000,1914816818,861860000,8042890000,1548546729,1379620000,5300635800,262182610.4,0,2119730000,1809628043,64095519000,66408514000,,1.392497031,-5.281947661,-8.149352843,-5.986941229,26879180000,26794881217,22609320000,23697039908,23305700000
SVK,2010,2540290000,2928980000,883890000,4784030000,5987780000,5632610000,1804350000,150360000,987310000,782770000,2495310000,1901981212,645420000,8328280000,1624812992,1398500000,5581633934,271291861.9,0,2390390000,1696670000,68764946999,70868930001,,1.32602978,-1.717716879,-7.472848049,-6.806395364,27999900000,27971692770,23088740000,23437017225,27928800000
SVK,2011,2566670000,2785350000,1106450000,4743080000,6188270000,5686530000,1950350000,163350000,953510000,878190000,2664900000,2100363284,673550000,8727610000,1665197023,1431290000,6469329894,280309799,0,2746520000,2503190000,71785846000,72762160000,,1.391453625,-1.359335717,-4.303480661,-3.801985354,28692530000,28669884634,25528930000,25828675839,30979900000
SVK,2012,2624100000,2769750000,1312210000,4879660000,6321040000,5848580000,2088660000,175790000,981400000,892340000,2382840000,2243904795,837600000,9111910000,1680478919,1411900000,6287927022,309639264.3,0,3181000000,2006900000,73649257001,73721749000,,1.285728863,-1.777636859,-4.35185653,-3.697225751,29749460000,29718815794,26189440000,26591645783,38098100000
SVK,2013,2767620000,2905710000,1418120000,4997040000,6534120000,6093920000,2174980000,182750000,972970000,1079600000,2513430000,2306423615,679090000,10011120000,2076075315,1454160000,6814853861,320527208.7,0,3470960000,2363210000,74492793001,74188216000,,1.327806149,-2.617384236,-2.877915988,-1.892463016,31056580000,31009448766,28402410000,29051479938,40742000000
SVK,2014,2844220000,2775720000,1477090000,5264130000,6754540000,6487430000,2107170000,154740000,957640000,1066820000,3139050000,2407892525,568620000,10394340000,2460964442,1534300000,7129199025,325311194.2,0,3509150000,2328702813,76354524000,76189212999,,1.328728994,-1.700955515,-3.104033495,-2.440959552,31956840000,31925496682,29684720000,30127412945,40844000000
SVK,2015,2936540000,3438570000,1415150000,5489440000,7298720000,6582010000,2132780000,158800000,1009600000,949990000,5096660000,2586979151,649070000,11078580000,2873655059,1577700000,7559478838,330022092.8,0,3673800000,4043584859,80126048000,80126048000,,1.109437058,0.891412799,-2.665038465,-3.016125453,33315950000,33332942503,32450610000,32207642828,41413400000
