"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","1994","1994",134.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","1995","1995",140.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","1996","1996",133.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","1997","1997",128.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","1998","1998",134.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","1999","1999",131.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2000","2000",134,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2001","2001",135.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2002","2002",130.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2003","2003",130.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2004","2004",133.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2005","2005",137.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2006","2006",130.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2007","2007",130.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2008","2008",127.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2009","2009",131.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2010","2010",126.8,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2011","2011",129.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2012","2012",129.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2013","2013",131.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2014","2014",131.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2015","2015",131.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2016","2016",133.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2017","2017",133.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2018","2018",136.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2019","2019",145.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DNK","Denmark","2020","2020",144.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1961","1961",119,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1962","1962",120.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1963","1963",122.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1964","1964",120,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1965","1965",121.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1966","1966",122.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1967","1967",122.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1968","1968",122.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1969","1969",125.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1970","1970",123.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1971","1971",127.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1972","1972",128.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1973","1973",131,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1974","1974",128.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1975","1975",136.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1976","1976",134.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1977","1977",130.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1978","1978",127.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1979","1979",129,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1980","1980",130.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1981","1981",128.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1982","1982",134.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1983","1983",128.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1984","1984",125.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1985","1985",123.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1986","1986",127.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1987","1987",122.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1988","1988",125.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1989","1989",131.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1990","1990",124,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1991","1991",124.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1992","1992",129.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1993","1993",125.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1994","1994",121.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1995","1995",127.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1996","1996",124.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1997","1997",130,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1998","1998",133.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","1999","1999",128.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2000","2000",122.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2001","2001",126.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2002","2002",127.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2003","2003",126,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2004","2004",126.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2005","2005",127.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2006","2006",129.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2007","2007",131.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2008","2008",131.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2009","2009",131.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2010","2010",133.3,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2011","2011",137.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2012","2012",141.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2013","2013",141.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2014","2014",142.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2015","2015",140.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2016","2016",140.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2017","2017",139.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2018","2018",140.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2019","2019",131.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FIN","Finland","2020","2020",139.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1961","1961",106.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1962","1962",109.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1963","1963",110.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1964","1964",111,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1965","1965",116.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1966","1966",116.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1967","1967",121.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1968","1968",125.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1969","1969",126.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1970","1970",126.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1971","1971",127.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1972","1972",128.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1973","1973",128.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1974","1974",129.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1975","1975",130.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1976","1976",134.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1977","1977",138.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1978","1978",143.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1979","1979",145.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1980","1980",147.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1981","1981",150.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1982","1982",148.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1983","1983",150,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1984","1984",151,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1985","1985",154,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1986","1986",153.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1987","1987",160.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1988","1988",161.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1989","1989",163.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1990","1990",161,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1991","1991",163.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1992","1992",164.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1993","1993",163.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1994","1994",163.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1995","1995",164.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1996","1996",162.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1997","1997",166,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1998","1998",167.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","1999","1999",168.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2000","2000",169.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2001","2001",171.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2002","2002",171.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2003","2003",168.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2004","2004",161.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2005","2005",162.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2006","2006",162.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2007","2007",160.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2008","2008",167.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2009","2009",165.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2010","2010",162.7,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2011","2011",160.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2012","2012",156.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2013","2013",158.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2014","2014",149.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2015","2015",148.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2016","2016",149.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2017","2017",149.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2018","2018",149.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2019","2019",153.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","FRA","France","2020","2020",152.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DEU","Germany","1961","1961",112.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DEU","Germany","1962","1962",116.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DEU","Germany","1963","1963",115.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DEU","Germany","1964","1964",117.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DEU","Germany","1965","1965",119.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DEU","Germany","1966","1966",118.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DEU","Germany","1967","1967",120.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DEU","Germany","1968","1968",122.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","DEU","Germany","1969","1969",121.7,,
